time,Fp1,Fp2,F3,F4,C3,C4,O1,O2
24.340,-4.4429,-7.7496,3.4467,-0.0615,1.5243,-2.5047,1.3993,4.4629
24.344,-3.4610,-4.8735,4.8802,-2.7827,1.8981,-1.0564,0.8279,3.3067
24.348,-3.6188,-5.5146,7.2160,0.9956,2.1925,0.2663,2.2614,2.4597
24.352,-1.2698,-5.6011,3.1525,2.0979,2.2890,4.0842,1.0516,0.3387
24.356,-0.6199,-4.6696,4.0457,1.1369,0.2529,6.5934,6.3483,-0.0957
24.360,-2.6795,-0.4208,5.0674,-1.4193,-0.9459,3.8271,9.1747,-3.8819
24.364,-1.8862,-0.4237,-0.1778,1.1239,-2.3713,3.6611,10.6134,-5.6121
24.368,-2.8794,-1.6981,1.4820,-1.9463,-3.6539,4.7985,13.7217,-9.6689
24.372,-0.1347,-0.9513,-1.0498,0.8621,-5.1089,5.9087,14.1224,-12.0982
24.376,-0.5051,-5.1128,-3.6334,1.4229,-4.9988,10.3066,14.8197,-11.4289
24.380,-0.1217,-5.4653,-5.3908,2.9028,-4.6322,9.0866,18.3574,-12.6291
24.384,0.9237,-3.2601,-4.8523,-0.2551,-3.4674,9.6715,19.1130,-13.1422
24.388,4.8903,-4.2262,-4.9480,-1.6837,-1.9738,8.9747,19.3043,-12.7408
24.392,7.9643,-6.5645,-1.7940,-2.7284,-0.5255,7.9431,16.4338,-10.9835
24.396,6.9650,-8.5110,-7.5665,-1.8858,2.0083,5.5779,16.6221,-7.4123
24.400,7.5143,-7.5801,-6.8915,-2.7808,4.6780,5.5144,15.2263,-7.1439
24.404,6.4049,-7.5739,-8.6771,-1.9298,3.9367,1.0058,11.7287,-6.1941
24.408,8.0278,-10.1917,-8.5995,0.4273,5.4140,-3.2417,10.7703,-4.4948
24.412,8.3793,-7.3183,-7.1726,3.3550,3.2603,-5.1687,7.6104,-2.5221
24.416,8.1438,-10.3984,-7.4995,4.6639,5.1833,-5.7562,6.7855,2.6732
24.420,10.6850,-9.8692,-7.5778,2.3041,5.8960,-9.8161,4.7369,7.3078
24.424,5.8119,-9.7009,-6.3467,3.7474,4.4071,-6.3663,0.7334,7.0960
24.428,3.2504,-11.0966,-7.4755,2.4023,1.3595,-10.9636,-3.4385,6.2116
24.432,0.7972,-11.2375,-10.0955,0.6740,4.4829,-11.3655,-5.3105,4.9130
24.436,-0.2465,-6.8962,-8.6506,-0.1044,3.3482,-6.9822,-6.9210,6.2834
24.440,-0.7163,-1.6782,-8.2381,-3.4041,2.0719,-4.8422,-5.5937,5.9232
24.444,0.0165,-1.2986,-7.2917,-3.6238,1.4174,-0.9617,-8.6356,3.0100
24.448,-0.0352,4.0472,-7.1993,-2.6347,-0.4164,2.6906,-8.5712,0.2534
24.452,-0.5153,1.4710,-5.3005,-3.7491,-0.9587,2.5835,-8.4420,-1.1667
24.456,-1.2471,-0.1429,-6.3278,-0.7350,-2.6012,0.9366,-4.1753,-3.1834
24.460,-3.8611,-0.7734,-6.9300,-1.9818,-0.3221,1.7420,-1.1692,-4.7385
24.464,-3.9854,3.3120,-5.9841,-0.8361,-4.4822,2.0683,3.5680,-7.2582
24.468,-2.0189,3.3061,-5.9273,0.5227,-6.6538,0.8085,4.3231,-7.2267
24.472,-0.1113,1.5874,-4.8995,-0.0517,-6.5381,1.4809,5.4922,-12.8349
24.476,-0.1999,3.7155,-3.7730,2.7207,-10.1563,1.8333,11.4520,-13.1146
24.480,-1.2548,2.6301,-4.2411,4.0344,-8.9073,0.9128,10.7880,-12.7432
24.484,0.4892,3.2928,-2.5843,4.9076,-7.0857,-1.9558,8.0895,-9.1042
24.488,0.8964,-0.4916,-0.4576,5.2781,-7.3704,-0.5235,5.3484,-5.7599
24.492,-1.4130,-4.5990,-4.2232,5.1755,-7.4132,-0.3928,2.3571,-2.3769
24.496,0.6105,-4.9424,-4.2601,8.4472,-3.5692,-1.1045,2.5446,1.5220
24.500,3.3888,-7.0795,-3.8859,7.7349,-0.7808,-2.4634,0.7702,4.7645
24.504,2.0810,-9.9757,-3.0908,3.9054,4.6636,-3.5007,-0.2140,6.3953
24.508,0.8903,-8.9088,-3.0680,4.2461,3.2939,-5.0864,-2.6937,9.2794
24.512,0.2498,-9.7229,-1.7111,3.4603,4.9481,-3.8559,-0.7025,9.8537
24.516,3.3064,-8.9698,-2.7757,2.7930,5.3836,-8.0519,-4.6062,11.5404
24.520,5.8388,-7.0027,-0.9449,5.9734,5.9378,-7.4494,-7.6978,13.3805
24.524,6.7484,-9.2702,-2.0843,5.5652,5.6180,-6.3920,-8.8169,12.0164
24.528,8.2451,-9.0748,2.2525,3.6412,6.4260,-6.6796,-11.0830,12.6728
24.532,6.6727,-9.2527,0.7164,4.8659,6.9946,-10.4507,-13.9410,11.5892
24.536,6.5195,-6.1317,4.3421,3.1891,7.2107,-10.3450,-9.6596,10.4589
24.540,4.0219,-7.9909,6.3228,-0.9163,6.3290,-9.6592,-12.3635,8.5623
24.544,2.4911,-6.4521,5.3963,-3.1079,6.9595,-10.1786,-8.3527,8.6533
24.548,1.6769,-3.1632,6.1680,-5.3617,4.8675,-10.7906,-4.2881,6.1341
24.552,-3.5472,-0.8463,6.0051,-5.1733,7.7465,-7.7366,-5.4623,5.4524
24.556,-0.2492,0.6169,5.6620,-8.1117,7.5132,-5.6656,-0.8988,7.2605
24.560,0.2332,3.2287,5.9868,-7.8674,7.5089,-4.7211,-0.2282,11.3104
24.564,-1.2054,-0.8688,9.2060,-9.1186,3.6051,-3.6012,2.1932,7.8606
24.568,-1.9411,1.2454,5.1432,-11.4820,0.4737,-3.5936,3.8517,2.5087
24.572,0.0887,3.2936,4.9237,-7.9470,-0.3629,-1.4779,6.6481,0.7690
24.576,1.8044,5.0096,0.2917,-4.3560,-3.0891,-1.0439,5.4589,-0.5107
24.580,5.8397,3.6539,-0.2152,-4.8138,-3.9291,-0.1193,7.0573,-2.4521
24.584,3.0192,0.0511,2.8420,-3.5541,-1.9117,0.6537,4.9947,-0.6397
24.588,1.8970,4.2718,2.1811,-3.4808,-0.9854,-0.0909,7.7020,-0.4048
24.592,1.7776,2.0645,1.2924,2.0666,-0.5288,1.5175,10.2644,4.3007
24.596,1.9773,-0.8708,2.1092,3.2517,-0.4190,0.3671,9.0230,5.5341
24.600,3.0874,0.2329,1.5353,4.3690,-1.7127,0.3978,6.5798,8.9189
24.604,2.9579,1.0592,-1.4280,3.3148,1.1231,-1.5991,5.3826,8.9351
24.608,3.5653,-0.2740,-2.1630,7.6325,-0.5745,-4.9834,-0.3265,12.7235
24.612,1.5106,-0.9066,-1.9238,7.9696,0.7189,-7.8523,-4.4270,17.3985
24.616,4.2967,-2.0695,-5.3714,6.0496,-1.4016,-8.4060,-7.2068,15.9596
24.620,4.2133,-2.6851,-5.6346,4.3937,-1.3516,-6.5412,-11.4638,16.6469
24.624,3.8812,-0.8512,-4.5229,3.1848,-3.5061,-8.1896,-13.7198,16.1260
24.628,-1.6994,-3.5377,-2.8470,3.7283,-2.8376,-7.8301,-13.0761,13.1010
24.632,0.0162,1.1132,-0.0836,2.8764,-6.3237,-5.1511,-16.7339,11.3157
24.636,-0.7691,-3.3408,0.6888,3.4635,-6.1958,-2.3278,-14.6293,10.2145
24.640,1.2321,-0.3467,1.2324,1.0723,-4.5659,-5.8913,-13.6146,11.5208
24.644,-3.5528,-1.1145,0.9456,6.1694,-3.5045,-6.9073,-12.7587,7.4841
24.648,-6.5478,2.0413,-0.4235,0.5914,-2.3076,-8.7581,-8.6992,6.7761
24.652,-8.0293,1.4601,-1.7752,0.6253,-2.9176,-6.6208,-6.9997,4.4845
24.656,-4.7223,0.9430,1.5849,-1.2841,-2.6502,-4.8436,-6.8496,2.8038
24.660,-4.7657,1.5798,3.0151,-1.8182,-3.6254,-2.2773,-5.8283,-1.0265
24.664,-6.6903,3.0330,4.4423,-4.6650,-4.1618,-0.9025,-7.2592,-4.8849
24.668,-5.5406,4.1984,8.8725,-6.6090,-6.3256,0.2171,-0.5076,-5.8387
24.672,-6.6317,8.0641,8.8811,-4.0452,-6.5042,2.8546,0.4178,-6.1724
24.676,-6.2832,3.4447,9.9134,-6.8608,-5.1724,4.6343,3.5179,-5.5154
24.680,-3.1736,-1.3950,8.6022,-5.6071,-4.7909,5.9603,6.5069,-3.3934
24.684,-0.7307,-0.2742,10.6836,-2.2622,-3.7485,6.2663,7.2635,-5.6835
24.688,-3.8645,-3.8476,10.7519,-3.8830,-1.7385,8.0459,10.0085,-2.2229
24.692,-1.5761,-5.5325,9.0184,-1.8383,-2.4233,5.4243,9.6996,-0.3160
24.696,-0.0829,-7.6813,7.7259,-1.7066,-3.3000,4.5476,4.9916,-1.7436
24.700,-1.4426,-6.8635,5.6877,-1.0498,-2.1868,6.6882,2.7433,-1.2562
24.704,-0.7179,-10.2392,3.2159,-0.0304,0.9406,5.1161,5.0069,1.0497
24.708,0.2952,-11.0884,3.0434,0.3010,3.7305,2.5900,0.1816,4.0267
24.712,2.4960,-10.3561,5.8340,3.9479,2.0705,-2.3859,-2.7780,5.4225
24.716,0.9175,-9.5364,8.8606,3.6498,3.8748,-5.0629,-4.4491,8.6474
24.720,1.4162,-8.5636,6.5661,4.4069,6.2526,-4.3646,-4.7585,10.2555
24.724,2.3691,-6.5256,8.6587,-1.5743,5.1581,-3.9425,-8.1674,7.4100
24.728,-0.3203,-2.9446,9.0745,0.5889,7.7078,-5.3570,-7.9522,8.1712
24.732,0.5673,-4.1080,7.2470,0.4883,7.8782,-3.1402,-10.1765,8.2801
24.736,1.2142,-2.0621,7.1806,2.0754,9.6746,-4.6627,-12.0988,5.9535
24.740,-2.3866,-0.0198,6.2191,2.8818,8.4846,-3.4944,-13.3579,3.5931
24.744,-0.7540,2.4409,6.3476,5.5353,8.7079,-1.5549,-11.4787,4.4904
24.748,-1.0801,0.5886,5.3144,3.5374,7.6623,-5.3564,-11.5583,1.8742
24.752,-2.8105,0.2072,2.3077,3.7826,7.9955,-5.3380,-7.7785,-4.8144
24.756,-4.4454,0.3575,2.7477,4.0111,9.7251,-4.9968,-4.9524,-9.3962
24.760,-3.3991,1.5981,4.5518,3.9882,6.8710,-0.5490,-2.0840,-9.1409
24.764,-4.6113,2.8792,0.0669,1.0163,3.4603,-0.3065,0.1036,-10.6639
24.768,-1.9011,2.6678,2.6960,2.6939,3.5586,0.4497,5.1986,-14.5773
24.772,-3.2263,3.4110,2.5149,2.0364,2.2624,1.2730,9.8220,-14.4742
24.776,-1.8196,3.7986,5.4641,1.6239,0.5756,4.6145,8.8715,-11.8287
24.780,-0.5845,2.7211,3.8878,2.8776,-1.6821,1.4059,8.4626,-14.8871
24.784,0.2664,6.5064,-0.2820,-1.2034,-4.0081,4.9376,9.4997,-12.0464
24.788,1.0794,7.1031,-2.2290,0.4093,-6.2276,6.7693,12.4720,-12.6499
24.792,3.5829,8.5869,-1.2816,-0.4735,-7.4932,6.3540,10.5566,-9.0572
24.796,2.7985,4.5285,-2.9509,2.2720,-8.7556,2.6024,11.7784,-5.2503
24.800,-0.2553,7.4887,-5.4676,4.1935,-5.6610,2.7278,9.2781,-1.3124
24.804,1.0735,7.3312,-2.5346,3.6777,-3.6185,2.7582,8.9778,1.3768
24.808,2.0797,4.1527,0.7961,5.0743,-1.6161,1.9734,6.7068,3.6690
24.812,2.3959,2.5291,-0.5991,5.2978,-1.7594,1.7681,1.8704,5.3578
24.816,0.0247,-0.3020,2.7491,6.0831,0.1484,1.0433,4.2948,6.4011
24.820,-1.1819,0.6718,3.0738,8.0406,0.0614,-0.8844,1.0577,6.3953
24.824,-1.2070,1.4130,4.4490,4.7290,-1.3838,-3.2328,-1.0448,7.2949
24.828,-2.3458,-0.3980,4.7333,3.4334,2.9409,-3.4682,-0.2752,7.9241
24.832,-1.2849,0.7747,3.9531,-1.1970,3.8029,-6.5332,-1.6396,8.0490
24.836,-3.4503,0.9661,4.5032,0.0386,3.3519,-6.1198,-3.1788,7.7650
24.840,-1.2217,1.8965,2.4247,-1.0467,6.3480,-5.8581,-2.6056,8.9422
24.844,-1.0871,1.9737,3.1336,-0.4375,2.7794,-8.6872,0.2682,4.1474
24.848,-0.3086,1.0803,6.3006,-2.0436,3.5922,-9.8416,1.4496,4.7637
24.852,-0.6689,-0.5303,6.6440,-2.2010,5.1698,-8.8686,0.9885,3.4974
24.856,-0.6460,-2.5888,10.1407,-0.3244,5.9481,-8.3290,0.9918,0.1971
24.860,-1.9029,-2.0007,10.0214,-2.2017,2.3302,-10.4620,2.7292,-3.4097
24.864,0.5424,-0.3250,10.2400,-1.6997,2.3696,-6.7713,3.7566,-7.2705
24.868,0.8131,1.1670,11.3469,0.0001,1.9897,0.0647,7.7603,-8.3963
24.872,1.4912,-0.9596,9.5810,-5.9515,-0.4509,3.1086,12.2695,-11.0342
24.876,1.6953,-0.3710,7.7530,-6.7619,0.2349,7.5368,13.1049,-10.8060
24.880,3.2462,1.7171,6.3292,-4.5698,-0.7680,10.7650,13.4797,-11.3798
24.884,4.7145,0.9781,4.3958,-4.4455,-2.2595,9.2949,11.3451,-11.5330
24.888,5.5726,1.6115,0.6162,-2.9490,-0.2299,10.0862,11.1444,-10.5717
24.892,11.8799,-3.7594,1.9696,-5.5623,-3.0539,11.5392,10.7554,-7.1878
24.896,11.4345,-4.2934,0.5863,-1.4381,-0.5694,12.3876,10.2192,-2.6276
24.900,11.3924,-8.0541,-0.1087,0.5490,-0.2222,11.2554,7.9118,-0.2874
24.904,9.5910,-6.6653,3.1518,3.6044,-0.7798,12.0922,4.8231,0.1619
24.908,7.2126,-6.9408,4.8169,1.0975,1.7108,14.5493,4.2466,1.0754
24.912,6.1436,-5.8416,4.2060,2.6697,2.2291,11.3771,1.8993,6.7179
24.916,4.4928,-4.0971,6.2334,5.1939,-0.5520,12.1438,2.4813,4.4394
24.920,2.5028,-5.9518,5.4391,5.2812,1.1932,13.5759,-1.0932,6.3300
24.924,1.9464,-2.2531,4.9587,1.1116,-0.2450,9.0829,-5.3941,6.5340
24.928,-0.3541,-1.1443,4.4529,2.2125,2.2646,5.2926,-10.0463,7.7350
24.932,0.0539,-3.1858,1.6759,1.4867,0.4573,4.0603,-10.8364,8.6670
24.936,2.9605,-4.6732,3.2038,0.0733,-1.5704,3.5619,-12.0173,7.9490
24.940,2.2517,-5.2031,5.7220,2.7801,-0.0137,0.9959,-13.9612,7.2220
24.944,2.1560,-2.6959,8.8866,1.6286,0.4319,-1.5746,-14.0648,7.4872
24.948,0.6520,-2.7247,8.0945,0.7368,0.7986,-1.6961,-11.7842,8.8002
24.952,2.5216,1.9871,12.7910,-0.5046,2.7208,-0.5426,-10.6386,6.5865
24.956,3.5967,2.0912,12.4739,-0.6986,2.2786,-0.5915,-7.6532,5.1315
24.960,1.9511,4.2322,13.4025,-0.3329,0.9450,2.3126,-3.6134,-0.5371
24.964,2.1144,4.7240,11.6719,0.6000,1.4040,3.1228,-2.5821,-2.0187
24.968,4.1265,4.0695,9.8003,-0.4912,0.0477,5.5453,0.3280,-6.1153
24.972,2.8928,4.9730,12.4695,1.0572,-1.7835,4.2529,1.4356,-6.9804
24.976,3.0204,4.8214,10.0776,-1.2147,-6.8701,4.2187,2.3087,-8.3046
24.980,0.2899,4.2153,10.1315,0.5992,-5.0340,5.8322,5.0293,-7.3807
24.984,2.6263,4.0507,8.0891,2.3399,-7.3874,5.3779,2.6908,-6.6709
24.988,3.1350,2.4918,7.1837,3.6884,-8.2930,7.7235,2.6900,-2.2205
24.992,2.2777,0.0828,5.3161,5.4463,-6.9512,4.6508,2.8045,-1.2104
24.996,2.3288,-2.5597,5.7055,2.0628,-6.6769,5.6190,4.6532,0.2729
25.000,1.9749,-5.4473,7.4305,5.1591,-4.7794,3.6650,3.2902,2.4180
25.004,3.2480,-6.9920,2.4947,2.7314,-2.5329,3.2049,-0.7736,5.9777
25.008,1.9210,-5.8679,2.8515,3.4801,-1.6425,1.3466,-4.0221,8.0659
25.012,1.9194,-7.1298,3.1952,3.3131,-0.8838,1.3453,-4.3955,9.9517
25.016,0.5004,-9.1697,4.4366,3.3515,1.9912,1.2747,-9.3467,9.5987
25.020,-2.3125,-9.8369,2.4661,6.9064,3.9599,1.5337,-11.9587,11.5568
25.024,-2.9131,-10.5262,1.7999,6.9780,4.1052,-0.3292,-12.4267,11.6917
25.028,-1.9289,-9.9770,2.8107,9.6381,6.5134,-3.9802,-14.3658,11.4239
25.032,-2.9000,-7.4558,4.6616,9.0038,6.6480,-3.1898,-14.1989,9.4816
25.036,-4.3688,-9.5576,5.8777,8.8580,7.4108,-5.3050,-14.9291,7.0108
25.040,-2.7908,-11.3306,7.5949,8.5151,8.1842,-6.2534,-15.1300,4.9487
25.044,-5.3918,-10.2135,9.3812,5.0936,7.9639,-12.3803,-13.8460,2.2877
25.048,-2.1287,-11.8152,11.2742,6.2404,9.4204,-14.5919,-11.8106,-0.9243
25.052,2.5431,-8.5792,9.7991,3.7372,8.2245,-13.3345,-8.0434,0.3425
25.056,2.1542,-4.4259,9.1240,5.1976,7.4912,-11.6959,-6.7882,-5.7093
25.060,5.4247,-5.7566,6.5379,5.0682,10.4199,-13.1137,-4.4123,-9.8433
25.064,3.6889,-4.9693,5.8566,6.6447,9.6819,-7.1062,-2.0125,-10.0717
25.068,8.5247,-9.3256,8.1471,5.8722,11.0531,-4.4258,-2.8985,-9.3870
25.072,8.8594,-6.3322,8.9943,8.8712,8.9176,-3.0364,-0.8859,-7.2680
25.076,8.0396,-2.4286,7.1233,8.4022,5.5204,3.4126,1.7687,-9.8527
25.080,7.4108,-1.5030,9.5195,13.1601,3.3807,1.6243,-0.7272,-6.2898
25.084,9.7616,-1.9606,10.0213,11.1657,1.9008,2.4771,3.3471,-5.8948
25.088,10.7148,-4.3290,8.9738,11.1195,1.5290,4.2446,6.0247,-1.1130
25.092,8.6330,-4.0660,7.6974,10.5717,1.8633,6.1418,4.7932,1.3538
25.096,9.2104,-4.9780,5.7106,7.0585,-1.6323,5.9139,4.8292,5.8753
25.100,7.3694,-5.7735,5.2579,8.8387,-0.7316,10.2537,1.2330,6.1695
25.104,8.3781,-4.4809,2.7642,9.2586,-3.7281,9.5440,-2.9670,7.2761
25.108,7.3620,-4.9524,-0.2295,9.2793,-5.5495,9.8787,-9.4157,9.0641
25.112,6.6671,-1.8703,-1.4317,8.4673,-5.7206,8.8318,-9.2463,13.9505
25.116,3.1708,-2.1521,-2.9808,7.4402,-4.1382,8.4471,-12.7106,17.5560
25.120,0.3654,-1.0722,-7.6839,9.4492,-2.9866,7.3622,-12.8507,18.8289
25.124,2.0648,-1.9131,-4.7093,9.2419,-3.5198,4.0932,-12.5009,17.6139
25.128,0.3885,-4.5988,-1.7474,11.3250,-1.3113,4.3440,-14.3615,15.6236
25.132,-2.0455,-5.4872,1.5129,8.5578,-1.4363,3.6401,-15.2158,15.5005
25.136,-5.1718,-6.4265,1.4479,7.1555,-0.8785,0.8592,-15.6312,12.1898
25.140,-7.7012,-4.5647,2.2003,6.6532,-1.6615,-3.6159,-16.9993,12.1906
25.144,-9.9910,-3.2737,3.1372,4.5100,-2.1955,-1.5245,-18.8513,8.3235
25.148,-8.0397,-3.6185,2.5447,5.6192,-1.6382,-6.1035,-14.5369,6.6766
25.152,-5.4735,-1.6417,4.8075,5.6215,-1.7019,-5.7880,-12.1196,4.7103
25.156,-8.7998,0.2001,4.8657,5.0703,-1.5438,-6.8118,-11.2385,0.4404
25.160,-5.6029,2.9281,5.2340,2.8541,-1.2841,-6.9506,-7.4526,-5.4895
25.164,-3.3478,6.1443,5.8023,5.1649,-4.1917,-5.5264,-5.2067,-9.1545
25.168,-1.9147,7.1342,6.8860,3.9011,-6.0388,-7.0395,-2.3092,-7.7910
25.172,-2.6917,5.7570,10.0147,4.9878,-3.1644,-5.4270,2.6287,-11.9316
25.176,0.0299,4.8923,8.7211,2.6983,-5.8884,-4.0797,4.0899,-9.0226
25.180,2.3734,5.0077,8.5971,2.4200,-6.4345,-5.1537,9.4113,-7.1255
25.184,-0.2015,4.0452,10.4117,4.9728,-9.1436,-8.6069,12.9772,-5.6228
25.188,-0.4901,-0.6516,12.1186,1.8003,-6.2841,-6.0126,11.7301,-5.7002
25.192,1.4455,-1.0376,9.9397,4.8712,-3.9323,-2.9632,13.2809,-2.1653
25.196,0.4261,0.5281,7.6435,4.5017,-6.5407,-2.5983,14.0919,-4.7977
25.200,0.3169,1.1088,10.0590,5.5872,-9.5289,0.2483,9.0035,-1.1919
25.204,2.3232,2.7670,7.8681,4.7395,-8.7463,3.1311,6.9840,1.4247
25.208,3.3364,7.7923,5.3011,4.3295,-5.3586,2.6014,1.7270,8.1830
25.212,3.5998,6.7566,5.9759,3.2437,-5.9700,2.6613,-0.1686,12.6514
25.216,6.8952,8.5975,4.8461,2.1535,-7.5143,-0.8949,-3.2881,13.6171
25.220,7.3894,7.7061,7.3954,3.7762,-7.2782,-1.7027,-5.8378,13.8781
25.224,6.3561,3.9261,6.8691,3.4057,-5.3598,-1.2858,-6.5130,19.1828
25.228,5.8306,2.8368,6.9914,4.8124,-4.0892,-2.5022,-5.7332,16.1187
25.232,3.6404,4.1615,4.6678,6.5324,-3.4185,-3.0438,-11.9394,14.4225
25.236,2.8572,4.4434,5.0918,9.4445,-4.0017,-2.9655,-14.0739,14.8658
25.240,1.9159,-0.1940,4.5620,7.5555,-3.4030,-2.9797,-16.1431,14.1595
25.244,1.5220,0.5814,8.2665,10.1424,-5.0746,-3.1445,-17.0447,10.3241
25.248,-0.4905,3.2209,7.5073,10.2212,-4.2153,-4.0878,-16.7160,8.9598
25.252,0.9071,0.7693,4.5655,7.9710,-3.3488,-6.4061,-15.6589,2.4117
25.256,-1.0066,2.5350,6.4785,8.3806,-1.9743,-8.5625,-12.0322,-1.0373
25.260,6.1775,3.6946,5.6143,7.7392,-1.3032,-8.7173,-11.9015,-3.5314
25.264,5.5607,6.7537,8.3267,6.8540,-0.0948,-6.8382,-5.3313,-4.9705
25.268,7.5349,7.4924,5.8592,5.0868,-0.8384,-5.3323,-1.0112,-7.3092
25.272,8.1595,8.7434,6.6424,2.3149,-3.9676,-5.4130,2.1675,-7.3901
25.276,9.5815,7.2407,9.4829,3.7551,-4.1955,-5.0962,5.1220,-6.7953
25.280,10.7318,6.3479,9.5874,-1.3601,-4.4710,0.1780,8.3678,-1.8970
25.284,10.7009,3.7178,5.7277,-0.8336,-7.7432,1.2687,8.7358,-4.5758
25.288,10.8468,4.3874,5.6496,-0.3064,-7.9738,0.8613,3.8845,0.5375
25.292,5.5402,7.6751,4.2969,-1.4241,-9.9051,1.5331,1.2099,1.9436
25.296,3.7496,1.5488,1.5502,2.3793,-7.9319,1.6901,-1.0347,0.4540
25.300,-1.9653,0.5680,1.4559,1.9229,-9.3860,3.2017,0.8060,2.4082
25.304,-1.0647,2.6504,1.2249,3.6160,-10.0537,8.1012,-0.7107,3.8683
25.308,-6.2109,2.4108,1.5050,4.1418,-10.3498,5.5022,-0.8404,7.7140
25.312,-4.0795,-1.6050,1.8468,2.7611,-14.2454,4.6965,-1.8774,11.0033
25.316,-4.6754,-2.1956,2.3128,1.2767,-10.6954,5.2361,-3.3029,13.2478
25.320,-3.6164,-2.2926,1.5871,2.0514,-10.3939,5.3574,-3.5878,14.2368
25.324,-5.9848,-0.8315,0.7788,0.6982,-7.0173,3.6986,-7.6133,14.4541
25.328,-7.1553,0.9022,-0.3459,1.9926,-6.5775,2.2739,-8.4251,15.8907
25.332,-7.8217,-0.4280,-3.1385,-3.9121,-5.1539,4.4881,-10.9096,14.6521
25.336,-9.0885,-3.3623,-3.1696,-7.2985,-4.0396,0.4857,-11.8434,14.0253
25.340,-6.1581,-1.4320,-2.8990,-3.7165,-2.3173,1.6777,-9.5480,11.0100
25.344,-5.9412,1.0381,-0.7813,-4.4311,-1.1128,7.5970,-6.8796,9.0614
25.348,-7.0541,2.2789,0.8894,-3.7070,-1.3117,3.8829,-7.7911,5.2297
25.352,-5.9909,4.2410,1.2499,-3.6007,-0.2435,5.8020,-4.1119,1.7045
25.356,-4.1620,5.3825,2.4831,-3.6594,0.2924,3.3115,-0.6631,-0.1263
25.360,-3.9139,6.6496,-0.8328,-3.9857,2.3903,2.4858,-0.1275,-4.2736
25.364,-2.1250,9.8922,0.8172,-4.2752,3.0717,-1.3097,2.8834,-1.5313
25.368,2.3280,4.7980,0.4869,-0.1329,3.2702,-2.6930,5.7680,-4.3697
25.372,2.8145,2.7792,2.7409,1.4069,4.7456,-3.1094,8.4932,-7.6663
25.376,6.9911,5.1056,1.2979,0.9029,5.6490,-4.5412,11.9783,-7.8046
25.380,7.6861,4.6132,2.2883,-0.5264,4.5823,-6.2923,12.9760,-7.6336
25.384,9.7402,1.0073,-0.1520,1.7211,3.9753,-6.6007,15.3266,-2.9851
25.388,9.2945,-3.4002,-0.2038,-2.4485,5.7806,-3.4451,16.9419,-0.8623
25.392,11.7959,-3.7002,-0.2676,0.2289,5.0809,2.1797,13.0886,3.1299
25.396,9.9707,-5.6436,-1.6988,0.7281,3.3760,0.6087,13.8459,4.2409
25.400,9.4747,-6.7756,-1.9982,-1.3526,-0.1312,4.5348,9.8888,2.3004
25.404,10.5524,-6.1781,-3.1583,-0.2964,-1.6294,6.9679,8.9042,6.0360
25.408,8.0580,-7.9416,-1.2519,1.1132,-2.6453,3.4408,6.6385,4.7574
25.412,7.5526,-6.3513,-1.6711,1.9162,-5.2460,0.3578,-0.7951,9.1054
25.416,5.1776,-4.7624,1.7318,-0.0236,-3.1696,-2.2041,-3.1174,7.2094
25.420,3.0935,-4.2223,0.0091,1.3327,0.4185,1.2903,-2.2112,9.8683
25.424,6.5096,-6.4231,-4.0504,2.7481,-0.9390,-0.2747,-8.5664,9.7283
25.428,2.9629,-5.2833,-3.7887,5.0851,-0.0946,0.6231,-12.3628,11.2895
25.432,3.1577,-2.0518,-7.2144,6.8538,-0.6501,1.2770,-11.6133,8.5210
25.436,4.6112,-2.1960,-8.0287,0.1791,-0.1975,-1.7671,-11.3575,4.3890
25.440,5.0552,0.3338,-9.0362,-3.1286,-1.0256,-4.9579,-10.8272,0.1178
25.444,7.8015,-0.0139,-5.9070,3.2731,-1.0121,-8.4591,-9.2535,-2.1892
25.448,5.7997,1.4738,-5.3748,1.7360,-2.4893,-9.4213,-10.1875,-1.6172
25.452,6.2569,-1.3567,-2.9310,-2.2029,-3.2643,-9.7117,-8.5609,-3.4759
25.456,4.4504,0.2313,-1.0751,1.4591,-3.1441,-12.4131,-9.9970,-9.7706
25.460,3.7453,0.4666,-3.3357,-1.4497,-0.1471,-16.5652,-5.9151,-11.2315
25.464,2.9254,3.6294,-1.7088,-0.5366,-0.9688,-16.3083,-3.5826,-12.1100
25.468,3.1944,4.6115,-0.7822,-4.4215,-0.1174,-13.8869,1.5729,-15.3949
25.472,4.4022,3.3454,0.4542,0.4210,2.5929,-16.4901,2.4808,-13.9568
25.476,5.4874,-0.2774,1.7669,-3.6036,3.8444,-17.0585,8.2805,-10.5288
25.480,5.4651,-2.2158,1.9541,-6.0725,4.8382,-14.7600,8.2055,-12.1898
25.484,3.9782,-0.8985,1.5732,-6.0352,3.1565,-17.2067,8.5945,-9.2371
25.488,4.2475,-2.9306,2.8466,-5.8794,1.5404,-15.9167,10.3907,-8.4142
25.492,1.3875,-2.6694,2.4890,-6.0645,-0.6673,-11.1813,10.7797,-7.4587
25.496,2.5347,0.7409,4.8500,-5.1010,0.1168,-11.2538,11.5350,-5.4843
25.500,4.6523,-0.4789,5.8268,-3.9202,-2.2813,-11.1388,11.5134,-1.0082
25.504,4.2920,1.0254,7.2397,-3.9931,-6.6266,-12.0462,6.2920,0.5168
25.508,-2.5319,-1.6758,7.8850,-6.2529,-7.6415,-7.4069,5.2194,6.8652
