time,Fp1,Fp2,F3,F4,C3,C4,O1,O2
26.076,-3.9138,-2.8445,-3.2277,-1.3554,-9.6899,-8.3053,-8.9555,-8.5082
26.080,-3.7459,-3.8272,-2.7542,-1.9180,-6.2866,-7.9806,-8.9700,-9.9661
26.084,-5.3660,-4.5608,-3.7359,-4.3435,-8.8687,-8.7743,-7.2964,-7.7319
26.088,-5.1765,-4.0542,-4.6878,-3.5120,-8.2172,-9.6282,-8.2274,-7.6387
26.092,-6.2578,-5.0490,-4.5458,-4.8508,-6.9677,-7.2518,-8.3109,-6.9035
26.096,-6.4405,-4.4208,-3.7588,-4.2389,-3.4358,-6.7689,-6.1943,-5.7410
26.100,-3.7333,-4.7202,-3.8467,-4.2335,-3.1429,-2.7595,-4.1465,-5.6109
26.104,-3.8938,-3.1638,-4.0524,-3.3544,-0.6411,-0.6419,-3.6486,-2.3415
26.108,-3.8197,-4.0072,-4.2456,-4.3205,-0.1525,-0.3286,-0.5364,-2.0945
26.112,-3.1117,-2.8269,-2.9089,-3.7077,1.7681,1.7570,-0.3742,-1.0675
26.116,-3.1224,-2.8212,-3.9874,-4.1275,1.2771,1.7571,-0.5082,-0.6468
26.120,-5.1364,-4.0252,-3.7107,-3.6203,1.6743,0.4161,0.2697,0.1850
26.124,-4.7135,-4.9151,-4.8986,-4.5854,1.7006,1.2692,0.2464,0.9941
26.128,-4.6256,-4.8900,-5.7742,-5.3587,-0.6026,-0.2571,0.7152,0.4308
26.132,-5.4517,-5.1020,-5.6411,-5.0335,-1.5001,-1.5452,-1.6152,-0.2879
26.136,-4.5245,-6.3892,-4.1724,-5.6060,-1.7294,-1.6294,-2.2196,-2.1318
26.140,-4.3395,-5.7467,-4.6799,-4.9348,-1.2888,-1.6249,-2.1415,-1.6911
26.144,-4.4777,-4.2294,-4.9854,-3.8038,-2.5776,-3.6901,-2.8680,-4.4398
26.148,-4.7370,-5.0275,-4.9838,-4.7193,-0.8553,-2.5767,-3.6188,-4.2368
26.152,-3.9445,-3.1855,-4.0217,-5.8464,-2.4586,-3.9205,-6.5114,-5.6872
26.156,-3.2462,-4.0107,-3.6645,-2.6104,-3.0969,-3.9497,-6.4762,-7.2245
26.160,-4.0071,-2.7662,-2.0247,-3.9408,-3.7748,-4.9833,-5.8324,-8.2695
26.164,-4.1193,-3.1174,-3.8326,-3.0556,-6.2557,-6.2050,-8.4495,-6.7505
26.168,-3.3943,-3.7046,-4.2651,-4.3025,-7.6499,-7.2156,-9.2488,-10.0012
26.172,-2.3815,-2.9340,-2.0443,-2.8038,-7.7320,-8.9979,-9.2785,-8.9977
26.176,-3.2224,-2.9842,-1.2723,-3.9248,-8.6191,-6.6207,-7.4839,-9.2743
26.180,-1.5386,-1.7133,-3.1429,-3.3114,-8.3006,-8.6545,-9.6805,-9.2590
26.184,-2.3750,-0.1033,-1.3296,-1.0417,-7.3294,-7.8783,-8.9158,-8.7266
26.188,-0.6222,-0.8853,-0.9299,-1.4572,-6.8440,-7.0367,-6.9319,-6.3379
26.192,0.8980,1.9861,2.6266,0.9236,-4.8294,-5.9467,-5.8778,-7.0516
26.196,2.4005,2.7224,1.7414,4.1541,-2.3968,-2.6258,-2.7515,-0.7219
26.200,4.8676,2.2037,3.0313,4.3833,-0.0451,0.3338,-2.0049,-1.4569
26.204,4.9147,3.7857,4.4938,3.7773,2.9527,2.7965,0.5003,0.7668
26.208,4.0958,5.7938,3.2432,5.3018,4.4597,3.2980,1.4627,-0.2036
26.212,5.5808,5.4972,5.0926,4.3584,5.2116,4.0022,3.8640,3.6480
26.216,3.7868,6.1150,3.5601,6.3458,5.4090,3.6093,4.9311,3.7703
26.220,3.6752,3.9368,7.2367,5.5796,5.7424,6.1272,6.0127,5.3423
26.224,3.9947,4.1678,3.2172,4.6081,5.0360,4.6726,4.2294,2.5049
26.228,2.9405,3.8648,3.9419,4.0254,4.6274,4.3271,2.1241,2.5681
26.232,2.7593,0.9984,3.2229,1.4533,3.2021,2.1736,1.4055,1.2895
26.236,1.4221,2.0554,2.0058,-0.0379,1.9772,1.6737,2.4855,1.5330
26.240,0.0487,0.6014,0.7115,1.7687,1.4710,1.1376,1.4233,-0.9499
26.244,0.0692,0.3007,-0.8509,-0.4324,-0.5316,-0.1760,-0.4974,-2.7625
26.248,-2.0682,-1.2699,-1.0685,-1.6847,-0.0875,-1.7917,-1.3051,-2.3676
26.252,-1.2322,-2.0877,-2.7367,-2.5163,-3.3436,-4.2420,-4.4683,-4.2725
26.256,-4.7909,-2.4298,-3.5893,-4.0391,-5.3605,-4.6645,-5.9213,-6.6333
26.260,-4.2876,-2.9237,-3.4230,-4.0610,-4.4209,-6.5222,-9.2837,-7.8316
26.264,-6.2823,-3.8816,-6.5784,-4.8395,-7.1424,-7.1974,-8.8341,-9.1403
26.268,-6.3183,-6.6008,-5.6445,-4.6946,-9.5953,-10.6428,-11.5325,-10.9722
26.272,-7.9342,-7.4412,-7.8156,-9.2826,-10.3779,-9.8070,-11.8202,-12.7217
26.276,-7.6617,-7.7078,-7.4412,-8.0564,-10.5608,-11.9903,-12.0785,-12.6940
26.280,-8.0190,-9.8157,-8.5101,-9.0672,-11.1395,-12.2287,-12.9587,-11.6812
26.284,-8.1636,-7.7093,-10.2072,-10.8516,-13.0146,-11.8616,-11.1790,-13.1596
26.288,-9.1543,-8.6267,-9.1831,-9.1225,-10.6610,-10.8447,-10.4046,-10.8559
26.292,-7.5718,-9.1368,-9.1402,-9.4390,-9.1556,-8.8227,-9.9822,-9.3145
26.296,-7.4997,-7.2079,-7.7022,-7.4829,-4.9226,-7.6958,-9.6924,-8.5406
26.300,-6.4332,-6.2480,-6.2401,-7.3162,-5.0052,-4.7870,-4.0349,-5.9429
26.304,-7.2208,-5.6196,-5.6151,-4.8242,-1.1695,-2.6439,-3.1065,-4.6395
26.308,-3.2865,-4.3961,-3.8787,-5.6161,-0.1713,-0.8024,-1.7589,-2.6394
26.312,-3.2155,-4.1309,-3.8475,-4.9038,0.4431,0.7441,-2.7286,-1.5860
26.316,-2.9549,-2.6449,-2.8924,-4.1150,0.8791,1.5486,0.3147,1.1719
26.320,-2.1500,-1.6012,-1.8894,-4.1649,3.5662,3.0020,1.0950,-0.3696
26.324,-1.6840,-2.1779,-0.7332,-0.8721,2.4707,1.7933,0.3548,2.9844
26.328,-0.6932,-1.0862,-1.6126,-1.1978,1.6282,3.1737,0.9910,1.3957
26.332,-0.5939,-0.9964,-1.5097,-0.1222,3.0163,1.1514,1.3316,-0.3577
26.336,-0.8008,-0.2481,-0.1658,-0.4125,-0.5522,2.4758,1.1001,-1.3814
26.340,2.1143,-0.4334,0.9515,0.4098,-0.8476,1.3664,-1.5316,0.3968
26.344,1.3663,-0.3477,0.2476,-0.1031,-1.7450,-0.2576,-2.1818,-1.0762
26.348,-0.6540,0.4388,2.1157,1.8691,0.2219,-1.6861,-1.6892,-3.2964
26.352,1.5077,1.5701,1.0800,0.7443,-0.5673,-0.3631,-0.7377,-3.9734
26.356,0.9522,1.9897,0.5305,1.7034,-2.2445,-4.2396,-3.9022,-3.7035
26.360,2.7894,1.4835,1.1874,0.3015,-3.5396,-5.1082,-4.8152,-7.2970
26.364,1.6103,1.7469,0.2329,0.6887,-4.5479,-4.9171,-6.6384,-6.5533
26.368,1.7455,1.8998,0.8125,0.1151,-6.6421,-7.3133,-6.0607,-6.7369
26.372,1.7412,-0.3305,0.0188,0.9408,-7.2528,-8.1173,-8.2992,-8.3257
26.376,2.5055,0.8070,0.5935,-0.3342,-8.4530,-9.0069,-9.4810,-8.8872
26.380,-0.8718,0.1630,-0.5322,1.8966,-7.0139,-8.6795,-8.5629,-9.4340
26.384,1.1059,0.3593,0.7486,-1.0422,-6.7635,-7.2758,-7.2589,-6.3700
26.388,0.1914,1.4702,0.0988,-1.4528,-4.9930,-6.2651,-6.7816,-7.3944
26.392,2.1258,2.7628,-1.6403,-0.7869,-5.4748,-6.3462,-6.4695,-5.8027
26.396,2.3237,0.8871,1.4676,0.6845,-2.1070,-4.1959,-4.6447,-3.9126
26.400,1.1114,1.0351,1.2197,0.6577,0.3802,-1.9329,-2.0165,-1.9275
26.404,0.4507,2.2684,1.4391,0.9334,0.4385,-0.4104,-1.0371,-1.2171
26.408,0.4779,1.0750,0.3814,0.5030,3.4469,1.5045,0.5260,0.5817
26.412,0.2614,1.2333,2.2043,1.0063,1.9433,1.9802,1.2889,0.0945
26.416,0.9937,2.1238,0.1948,-0.0966,2.3784,1.8807,1.5369,0.5091
26.420,0.5084,-0.1614,-0.1297,-0.6627,3.0809,1.1632,2.3583,0.5273
26.424,0.0775,-0.6819,-1.6229,-2.1655,2.1425,0.7625,3.3212,1.1060
26.428,-2.0656,-1.7036,-1.4428,-2.7368,1.2822,0.8414,0.4165,-0.6470
26.432,-2.8056,-2.3085,-2.3195,-3.2418,1.8786,0.5755,-1.2007,-1.4471
26.436,-2.6672,-4.1159,-3.8517,-5.3912,0.3041,-2.4227,-2.2379,-2.2402
26.440,-4.8462,-6.1529,-5.8780,-4.7636,-3.5235,-3.1651,-3.0996,-2.9134
26.444,-5.3131,-5.7212,-7.5527,-6.7814,-2.8242,-1.8447,-3.2929,-5.3931
26.448,-4.7776,-6.1453,-5.1400,-7.9116,-4.4167,-5.9520,-5.4933,-5.1099
26.452,-6.2472,-4.3791,-7.5850,-6.7119,-5.9244,-6.0213,-6.9415,-7.0204
26.456,-7.3299,-7.0346,-7.7307,-7.4436,-6.4666,-6.8727,-6.9673,-6.7847
26.460,-7.3299,-6.3613,-8.1131,-9.1046,-7.6298,-8.5073,-9.1017,-9.5184
26.464,-8.0687,-8.2655,-8.1486,-9.7484,-10.4427,-9.0993,-9.9495,-9.8261
26.468,-7.6099,-6.9206,-8.2716,-9.2896,-9.8618,-11.5189,-10.9532,-11.9924
26.472,-7.3302,-9.2300,-7.1193,-9.6473,-10.5255,-11.7259,-10.8262,-12.4752
26.476,-8.9731,-8.1960,-8.8097,-8.9281,-11.4185,-13.6416,-13.5877,-12.9934
26.480,-7.5334,-7.6069,-7.8210,-6.7940,-12.5038,-13.4557,-11.8822,-13.3421
26.484,-7.0151,-7.8929,-7.0726,-7.9661,-9.5381,-11.4486,-11.8688,-12.3916
26.488,-4.6435,-6.4646,-7.2706,-7.4384,-10.2628,-9.8297,-10.5066,-10.4517
26.492,-3.7683,-3.6176,-4.6465,-5.9976,-7.9024,-7.9065,-8.1546,-8.7714
26.496,-2.1266,-1.4588,-2.4469,-2.8078,-5.6548,-7.3039,-4.9807,-7.0315
26.500,-1.2031,-1.3587,-2.6802,-1.5576,-2.4410,-3.0317,-3.4628,-4.7050
26.504,0.3571,0.2413,0.5046,-0.7224,0.0601,-1.3107,-1.9957,-2.4164
26.508,1.1540,1.7206,0.9070,1.3579,1.7471,1.2056,-0.6460,0.6553
26.512,3.2563,1.9768,3.2474,1.8107,3.9416,3.1669,0.8401,2.0562
26.516,3.2381,3.1918,2.0226,3.6732,3.3427,2.9825,3.1606,2.2114
26.520,4.1127,3.5906,4.9031,2.7911,4.7949,3.4086,2.8015,3.3270
26.524,5.0626,5.2060,4.6788,3.4149,5.1815,4.3099,3.4932,3.7279
26.528,2.2381,5.2198,2.7725,4.3055,3.9888,4.2186,3.1256,3.3086
26.532,3.9842,5.0047,4.5826,4.5185,2.9375,4.8287,4.1344,2.6961
26.536,4.4797,5.7045,4.2518,3.4050,3.0484,2.4172,2.0890,1.3075
26.540,4.3821,4.8125,3.0451,4.0592,-0.0706,1.7754,2.4249,0.5998
26.544,2.9228,4.7729,3.0332,3.3814,0.7111,-0.4381,-0.3228,-0.4120
26.548,3.3278,3.2435,2.8831,1.9053,-0.3086,0.2296,-1.1790,-1.0562
26.552,2.2389,2.9663,2.3090,2.3037,-1.0178,-1.8886,-2.9885,-3.3672
26.556,1.7897,2.7086,2.3736,-0.2250,-2.6764,-3.4535,-3.2944,-2.7357
26.560,3.3954,3.0314,1.5645,0.4186,-4.2964,-5.6161,-3.0839,-6.3676
26.564,-1.2398,0.9156,0.2022,0.6247,-5.5487,-5.8078,-6.6307,-7.5863
26.568,-0.0837,0.3873,-0.5659,-3.0079,-6.9140,-7.0223,-9.6844,-8.3353
26.572,-2.0419,-1.0671,-2.1761,-3.2712,-7.8647,-8.5641,-8.9091,-10.1797
26.576,-2.4970,-3.4011,-2.2807,-2.9333,-10.3746,-11.3379,-9.5593,-9.6187
26.580,-3.0373,-3.8234,-4.5886,-4.6397,-10.1769,-10.6554,-12.3368,-11.4489
26.584,-5.7502,-3.5828,-5.4928,-5.8209,-10.0010,-10.0207,-10.4506,-10.1120
26.588,-3.5454,-4.0176,-4.7257,-5.5935,-8.2538,-9.9400,-10.3904,-10.0156
26.592,-5.3991,-4.0441,-5.9866,-5.1775,-8.2681,-7.5295,-8.9062,-8.3495
26.596,-3.4861,-4.6262,-7.2718,-6.2520,-6.9166,-7.1091,-7.6705,-6.8063
26.600,-4.2793,-2.7342,-5.3911,-5.9225,-5.0755,-5.1046,-4.6641,-5.9044
26.604,-5.6263,-4.4885,-4.3080,-5.2624,-3.4124,-3.1818,-4.0907,-3.8691
26.608,-3.1484,-3.5166,-5.0392,-5.2179,0.3087,-2.9284,-2.5847,-4.0313
26.612,-3.9897,-2.5238,-5.0209,-5.3490,0.5855,1.0845,-0.8390,-1.0995
26.616,-3.8956,-2.8698,-5.0279,-4.0558,0.8765,1.4211,0.9847,-1.6647
26.620,-4.1584,-3.8283,-5.0670,-5.3208,0.6038,-1.0051,-0.8132,-1.6011
26.624,-3.4814,-3.9726,-5.1051,-6.4467,1.6929,-1.1093,0.5543,-0.0195
26.628,-5.7468,-5.0556,-4.5211,-5.2197,1.4601,0.2868,-1.8967,-0.4187
26.632,-4.8594,-5.1100,-6.9990,-6.7579,0.7049,-1.2032,-1.7888,-1.2308
26.636,-4.9071,-4.8150,-6.7193,-6.9720,-2.3254,-2.4100,-2.4349,-1.5296
26.640,-5.5012,-6.0853,-6.5995,-5.2148,-2.3758,-2.4243,-3.4180,-3.4467
26.644,-5.1578,-4.9870,-5.9837,-5.3620,-4.4450,-4.5775,-2.8901,-4.0687
26.648,-4.8839,-5.4285,-4.3429,-5.2662,-4.1962,-5.2603,-3.3812,-5.6890
26.652,-4.4560,-2.9013,-4.4391,-6.2166,-6.1720,-5.4382,-8.0446,-6.4679
26.656,-4.3129,-4.0721,-3.4818,-4.9628,-6.3566,-6.9425,-7.3841,-7.9864
26.660,-2.5360,-3.0498,-5.6240,-5.9933,-6.0738,-7.1761,-7.0140,-8.2496
26.664,-2.4145,-2.8620,-4.3604,-6.2009,-7.1612,-6.4929,-9.0056,-9.2559
26.668,-1.9775,-4.3983,-4.2547,-4.4431,-7.7451,-9.1089,-9.8807,-9.7595
26.672,-3.6910,-1.9251,-3.5734,-4.1635,-10.3110,-9.5153,-9.1104,-10.6782
26.676,-0.4686,-3.5271,-3.2951,-4.1157,-9.6844,-8.7655,-9.9107,-9.2086
26.680,-1.5181,-1.7365,-3.5297,-4.9150,-9.9549,-9.6208,-9.2480,-8.6652
26.684,-1.9435,-1.2097,-2.3346,-0.3587,-9.1502,-10.9510,-8.5647,-8.3792
26.688,0.6351,0.3449,-1.3160,-2.0347,-8.4638,-8.3893,-6.9670,-9.2904
26.692,0.3204,0.5098,0.5443,0.8201,-6.1837,-6.4422,-8.4335,-6.2914
26.696,2.6766,2.2593,-0.4838,0.9360,-3.0287,-3.3947,-3.0753,-3.5036
26.700,2.1159,3.0536,2.5612,2.3988,-1.4677,-0.5034,-3.2871,-2.3430
26.704,5.4536,3.1713,3.1994,3.8051,1.5993,1.1280,-0.1407,-1.0403
26.708,4.8580,7.5278,4.3612,4.5158,3.9879,2.6719,2.1788,1.6885
26.712,6.0555,4.7909,4.0609,3.8268,4.0040,3.3921,2.9838,3.2343
26.716,6.3577,4.4114,3.9486,4.3761,5.9927,4.7379,4.1400,5.8432
26.720,5.5940,6.3742,3.7543,4.4114,5.2218,4.6838,4.8404,3.3633
26.724,6.2104,5.1983,3.7651,3.9689,4.4094,3.8537,2.9768,3.8620
26.728,3.5901,3.9547,3.7784,3.6260,3.6683,3.3884,3.0203,4.1906
26.732,4.0251,4.5260,1.8900,1.1841,2.5206,2.8114,1.0987,1.7123
26.736,1.0985,0.5074,2.6498,0.7929,1.4328,1.0024,2.1431,1.6347
26.740,1.1462,2.2034,-1.9418,-1.3611,-0.0055,-0.6723,0.4209,0.2006
26.744,0.4786,0.8543,-1.1641,-1.1223,-2.5001,-0.2592,-1.0761,-0.1949
26.748,-1.6839,-0.4316,-2.9840,-3.6616,-3.2420,-2.3588,-4.0168,-1.5713
26.752,-2.3378,-0.4184,-3.8666,-4.4139,-3.6764,-3.6346,-5.1121,-3.6213
26.756,-3.1293,-2.9080,-3.0356,-3.1634,-3.9164,-6.5562,-4.8212,-6.7156
26.760,-3.3499,-2.8971,-4.8555,-5.0115,-5.7467,-8.1357,-9.4117,-8.5382
26.764,-6.2148,-5.4948,-5.3437,-7.5862,-10.0077,-8.1168,-9.0061,-9.2513
26.768,-5.7998,-7.8819,-7.0927,-8.7511,-9.3701,-9.1159,-12.2227,-10.5409
26.772,-7.8219,-7.6918,-7.9086,-8.3271,-10.9018,-11.5291,-12.2231,-11.8953
26.776,-8.7551,-8.6282,-8.0588,-9.8738,-12.4182,-13.9274,-12.8838,-12.5794
26.780,-8.4157,-8.8897,-9.9115,-11.5715,-13.3317,-14.5944,-13.1471,-13.5901
26.784,-8.4415,-8.5199,-10.1970,-11.8008,-13.3456,-11.2360,-11.4769,-12.3429
26.788,-7.4047,-8.4821,-8.6663,-10.0997,-10.5568,-11.6261,-10.5793,-9.9524
26.792,-8.2820,-9.1462,-9.9121,-10.0101,-12.2445,-10.1288,-10.1798,-8.9242
26.796,-7.5542,-6.1847,-6.7794,-8.6560,-9.1254,-8.8762,-8.3974,-8.7937
26.800,-5.8068,-6.0191,-5.7556,-8.6390,-5.2713,-6.4565,-7.2652,-5.9344
26.804,-3.6705,-5.8669,-5.8618,-6.0612,-4.6552,-2.9659,-4.6457,-4.0934
26.808,-3.2935,-2.5069,-4.5665,-5.3919,-0.2004,0.7381,-2.1120,-1.4976
26.812,-2.8992,-3.2489,-4.9764,-4.5437,-0.6186,-0.7360,-0.4655,-0.4355
26.816,-1.3146,-1.5124,-4.1941,-3.8578,1.6838,0.1443,0.1715,0.4037
26.820,-1.1222,-0.8028,-0.9977,-2.9805,2.0932,1.6305,2.2519,0.8801
26.824,-0.5199,0.0051,-0.6401,-4.6516,1.4800,0.8345,2.0185,1.7067
26.828,-0.6188,-0.6807,-0.9552,-1.3817,0.9621,0.0660,0.2387,1.5285
26.832,1.1414,-0.7968,-0.6756,-1.2766,0.1859,-0.3560,1.3996,0.8845
26.836,-0.1935,0.7159,-0.4452,-2.4680,-0.0269,0.0463,1.3373,1.8430
26.840,1.3836,-0.0887,-1.6007,-1.6032,-1.0214,0.6411,-0.0500,-0.3810
26.844,1.0960,-0.4886,-0.4537,0.2111,-1.3525,-0.8284,-0.8480,-0.8913
26.848,1.8559,2.7720,-0.3437,-1.5674,-1.3154,-1.2441,-1.4201,-1.7029
26.852,1.8402,3.3795,-1.5070,-0.5719,-3.6883,-3.0505,-2.1205,-2.8140
26.856,4.1167,1.7733,0.6839,-0.2945,-3.5580,-2.8388,-4.1059,-4.1912
26.860,3.2248,1.6045,1.4059,0.0822,-5.2059,-4.5844,-5.2364,-5.9196
26.864,3.0050,3.5556,1.6109,0.7601,-5.6606,-5.7850,-5.7614,-7.2167
26.868,1.3791,0.6984,-0.0703,-0.7218,-7.3186,-8.7690,-7.8095,-7.0581
26.872,0.9858,1.7362,0.8876,-0.5248,-9.3729,-9.4972,-8.3961,-7.6776
26.876,2.6852,0.5877,-1.2970,1.0079,-8.9318,-8.5386,-6.8047,-8.5659
26.880,1.2956,0.5683,1.2869,-0.6444,-8.0742,-9.8559,-9.5376,-8.8315
26.884,0.4563,1.6358,-0.4926,-0.5992,-10.5257,-8.8151,-7.4247,-9.2906
26.888,2.4435,1.5370,-1.4038,-1.3813,-8.0988,-9.0679,-7.2263,-7.8562
26.892,1.9292,0.7901,-0.9826,0.1201,-4.2315,-6.2654,-6.4851,-5.4446
26.896,1.5654,0.9262,-0.5978,-0.5492,-3.1126,-3.2492,-3.8577,-4.0096
26.900,2.3204,1.8376,0.5328,0.7383,-1.6764,-1.5961,-1.4908,-1.8679
26.904,1.2315,2.0916,-0.7213,0.1226,-0.1736,1.1422,-0.7889,0.6568
26.908,3.6048,2.5556,-0.3222,-0.3520,0.5979,2.0922,0.9672,1.0527
26.912,2.1338,1.2288,0.3736,0.1234,1.9459,2.9843,1.2840,2.1518
26.916,1.9701,0.4168,-0.1709,-0.7930,1.2494,3.0550,1.6491,2.6119
26.920,0.6843,-0.2773,-1.5108,-1.5091,2.1174,2.2330,0.9565,2.6577
26.924,-0.3591,-0.8486,-3.2012,-4.2999,1.7163,0.5954,1.5364,2.2061
26.928,-2.0359,-3.3006,-2.0350,-3.4151,1.0902,1.1810,1.1146,0.9791
26.932,-1.2440,-2.3154,-4.5322,-4.7638,-0.9826,-1.5429,-0.4899,-0.3580
26.936,-3.8818,-3.5698,-4.5761,-6.4537,-0.5351,-1.6608,-1.2896,1.1402
26.940,-4.9516,-5.6783,-6.2321,-6.6859,-1.7916,-2.0956,-2.2721,-2.1624
26.944,-5.3212,-6.0190,-4.9178,-6.5378,-4.6913,-3.9395,-4.0347,-3.0474
26.948,-5.1886,-7.7950,-6.6153,-8.5678,-4.5462,-4.8168,-5.7479,-3.6552
26.952,-4.6917,-7.3823,-7.8022,-8.9391,-7.1291,-5.8633,-6.6603,-6.0811
26.956,-6.9900,-7.5094,-7.3198,-8.1862,-6.5080,-7.8215,-8.1268,-7.2639
26.960,-7.9582,-8.7609,-9.1223,-8.2403,-8.3647,-8.9098,-10.2568,-9.9067
26.964,-6.8248,-7.9398,-9.1569,-7.7894,-8.3600,-9.9031,-11.3352,-9.2500
26.968,-7.9568,-7.5806,-9.3418,-10.2013,-11.9260,-10.8576,-11.4345,-10.5408
26.972,-5.9536,-5.7306,-9.8255,-9.3312,-11.9884,-12.8357,-12.4172,-11.3069
26.976,-7.5214,-7.2253,-8.7134,-9.4755,-13.1265,-12.3962,-12.8126,-11.5966
26.980,-6.2688,-7.2759,-10.3396,-9.0686,-11.9612,-12.6297,-11.0807,-13.0161
26.984,-7.7229,-7.7147,-8.2842,-7.9514,-12.4031,-11.0894,-9.2538,-11.4746
26.988,-5.2653,-7.2527,-7.5036,-6.5477,-10.4696,-9.9258,-10.9452,-9.1453
26.992,-4.2043,-3.7573,-4.9071,-5.7151,-10.2213,-8.1205,-8.2035,-7.2994
26.996,-2.8657,-3.4569,-3.4305,-3.9617,-4.0730,-5.9363,-5.0621,-5.8177
27.000,-0.3998,-2.2245,-2.8929,-3.1829,-2.2734,-3.7374,-3.5475,-4.5634
27.004,0.3813,0.9875,-1.8641,-0.9098,-0.5879,-0.0811,-2.3268,0.7084
27.008,1.7147,2.8175,0.3294,-0.7437,2.4254,0.9634,0.5416,1.1124
27.012,3.0336,3.0811,2.8702,3.0393,3.0559,3.7886,2.0661,3.0854
27.016,4.0681,4.5409,3.8096,3.3178,5.6781,3.7612,4.1934,3.9655
27.020,4.2568,4.9828,2.4832,2.7611,4.3230,4.0138,4.6191,5.3134
27.024,4.7875,5.1838,3.1494,3.1761,4.3799,3.4791,4.1281,4.2314
27.028,5.5366,4.9967,2.5797,2.9680,2.2785,4.9924,4.9655,4.5878
27.032,5.1482,3.8307,2.0630,3.5478,2.0085,3.1125,3.5687,3.0763
27.036,4.9672,3.2289,1.7276,2.3392,2.8447,1.9971,3.1831,2.5184
27.040,6.2079,5.2583,2.8188,3.8722,-0.1297,0.7870,2.4698,0.9784
27.044,5.7426,3.7138,1.7789,1.8121,0.7411,0.4485,0.6175,-0.3516
27.048,2.6206,4.3960,1.7790,1.5710,0.0742,0.5653,-1.5375,0.9844
27.052,3.7651,3.5912,2.1408,0.8638,-2.3772,-1.8458,-1.9780,-1.4768
27.056,3.0500,1.4526,1.3645,0.9290,-3.0956,-4.7677,-2.5748,-3.1447
27.060,2.2290,-0.1205,-0.0054,-0.6569,-3.4772,-4.7191,-3.6489,-4.1461
27.064,1.7288,0.6902,-0.5645,0.2657,-5.9011,-5.1866,-5.9647,-6.6221
27.068,-0.2348,-0.6633,-4.1989,-1.6915,-7.2083,-6.9151,-7.5097,-7.3688
27.072,-0.4715,-2.0478,-3.3360,-2.8273,-8.9433,-8.1949,-9.8216,-6.8429
27.076,-3.0420,-1.1384,-4.2487,-3.6823,-9.9616,-10.9360,-7.8435,-10.3392
27.080,-3.9026,-4.0617,-5.2123,-5.5416,-9.5988,-10.0374,-10.3593,-9.4065
27.084,-3.7303,-6.6843,-5.2744,-6.1655,-10.2108,-10.9283,-9.6559,-10.3767
27.088,-4.3171,-5.5069,-6.9718,-5.7866,-9.7317,-10.4347,-8.3019,-7.3991
27.092,-3.4049,-3.2599,-5.3856,-5.9380,-7.3731,-8.9578,-8.5372,-6.3324
27.096,-4.2643,-4.7107,-5.1394,-5.6390,-7.2161,-4.9093,-7.1408,-6.2751
27.100,-4.3495,-4.6998,-5.4167,-6.8714,-3.9680,-3.8052,-4.5833,-3.6997
27.104,-3.8386,-4.7753,-5.8238,-6.3873,-1.1515,-2.6740,-2.9787,-3.2002
27.108,-3.7164,-4.2725,-5.0602,-5.2199,-0.9405,-0.7505,-1.2193,-1.5762
27.112,-3.5983,-3.2954,-6.5210,-5.9547,0.1430,0.3310,1.2086,0.6006
27.116,-3.2829,-3.5904,-5.7901,-5.8548,0.1930,-0.0333,0.7501,0.1756
27.120,-4.4508,-3.1410,-4.8374,-4.2219,0.5991,-0.5331,0.0667,0.3312
27.124,-3.2332,-4.6354,-5.8894,-6.0298,0.8408,0.4964,1.1614,1.1021
27.128,-5.2375,-4.9926,-6.3909,-8.0432,-0.6457,-1.0732,0.5405,1.2173
27.132,-3.5176,-6.4513,-4.8175,-7.5226,-1.8761,-1.8343,-1.5175,0.0539
27.136,-4.3693,-4.6668,-5.9614,-6.0114,-1.7121,-1.7896,-1.0233,0.7137
27.140,-4.8782,-4.4861,-6.4816,-6.7138,-3.0409,-4.0596,-1.8611,-1.4302
27.144,-5.7337,-5.2293,-6.1734,-7.9040,-2.8960,-2.4654,-2.2046,-3.2639
27.148,-4.9313,-4.3076,-6.2121,-7.1927,-3.6413,-5.5878,-2.8666,-4.2472
27.152,-3.2256,-4.5254,-5.3168,-6.1449,-3.9681,-4.9019,-4.0636,-4.7506
27.156,-3.5900,-3.8354,-6.6519,-5.5238,-7.0385,-4.8619,-6.5380,-4.4535
27.160,-3.0292,-1.5851,-3.8770,-5.4652,-5.2795,-6.6499,-5.6575,-5.9037
27.164,-3.9285,-3.4975,-4.2458,-5.2350,-8.6160,-7.4973,-8.4601,-8.5341
27.168,-2.7087,-3.5865,-3.9987,-3.1113,-9.0246,-8.8785,-8.5719,-8.7467
27.172,-3.4136,-1.8016,-4.4501,-5.0902,-9.7492,-9.3972,-10.6575,-8.1767
27.176,-2.4842,-1.9719,-4.2651,-4.4966,-9.0175,-10.4005,-8.6696,-8.8914
27.180,-1.3776,-2.8385,-3.0076,-4.8271,-10.4104,-9.2085,-8.6648,-7.9445
27.184,-1.1931,-0.0649,-2.7181,-2.8621,-9.8766,-9.2553,-7.9946,-6.9180
27.188,-0.7230,-1.3699,-2.4314,-2.3833,-6.9409,-8.7838,-8.0234,-6.7451
27.192,0.7828,1.4078,-2.1479,-0.3370,-6.3481,-5.5010,-3.9700,-4.1972
27.196,1.8891,2.0745,1.1051,1.1781,-1.9506,-3.9108,-3.1769,-3.6140
